"","Date","Species","site","transect","average_value","Week","month","year","YearMonth","YearMonthSite","WeekYearSite","cape"
"799",2024-08-02,"Egregia menziesii","FC",1,0.833333333333333,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"800",2024-08-02,"Egregia menziesii","FC",2,0,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"801",2024-08-02,"Egregia menziesii","FC",3,0.2,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"802",2024-08-02,"Egregia menziesii","FC",4,1,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"803",2024-08-02,"Egregia menziesii","FC",5,0,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"804",2024-08-02,"Hedophyllum sessile","FC",1,16,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"805",2024-08-02,"Hedophyllum sessile","FC",2,15.25,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"806",2024-08-02,"Hedophyllum sessile","FC",3,8.77777777777778,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"807",2024-08-02,"Hedophyllum sessile","FC",4,18.3333333333333,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"808",2024-08-02,"Hedophyllum sessile","FC",5,8.8,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"809",2024-08-02,"Lessoniopsis littoralis","FC",1,0,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"810",2024-08-02,"Lessoniopsis littoralis","FC",2,4.2,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"811",2024-08-02,"Lessoniopsis littoralis","FC",3,4.14285714285714,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"812",2024-08-02,"Lessoniopsis littoralis","FC",4,3.14285714285714,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"813",2024-08-02,"Postelsia palmaeformis","FC",1,5,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"814",2024-08-02,"Postelsia palmaeformis","FC",2,3.5,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"815",2024-08-02,"Postelsia palmaeformis","FC",3,9,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"816",2024-08-02,"Postelsia palmaeformis","FC",4,0,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"817",2024-08-02,"Postelsia palmaeformis","FC",5,2,"31","08","24",Aug 2024,"Aug 2024_FC","31_24_FC","Foulweather"
"818",2024-08-03,"Alaria marginata","BB",2,0,"31","08","24",Aug 2024,"Aug 2024_BB","31_24_BB","Foulweather"
"819",2024-08-03,"Alaria marginata","BB",3,8.14285714285714,"31","08","24",Aug 2024,"Aug 2024_BB","31_24_BB","Foulweather"
"820",2024-08-03,"Alaria marginata","BB",5,1.8,"31","08","24",Aug 2024,"Aug 2024_BB","31_24_BB","Foulweather"
"821",2024-08-03,"Hedophyllum sessile","BB",3,13.3333333333333,"31","08","24",Aug 2024,"Aug 2024_BB","31_24_BB","Foulweather"
"822",2024-08-03,"Hedophyllum sessile","BB",4,17.0666666666667,"31","08","24",Aug 2024,"Aug 2024_BB","31_24_BB","Foulweather"
"823",2024-08-03,"Hedophyllum sessile","BB",5,19.6666666666667,"31","08","24",Aug 2024,"Aug 2024_BB","31_24_BB","Foulweather"
"824",2024-08-04,"Alaria marginata","CB",1,1.8,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"825",2024-08-04,"Alaria marginata","CB",2,1,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"826",2024-08-04,"Alaria marginata","CB",3,0.4,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"827",2024-08-04,"Alaria marginata","CB",4,2.5,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"828",2024-08-04,"Egregia menziesii","YB",1,0,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"829",2024-08-04,"Egregia menziesii","YB",2,0.2,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"830",2024-08-04,"Egregia menziesii","YB",3,0,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"831",2024-08-04,"Hedophyllum sessile","CB",1,3.71428571428571,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"832",2024-08-04,"Hedophyllum sessile","CB",2,6.6,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"833",2024-08-04,"Hedophyllum sessile","CB",3,27.4,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"834",2024-08-04,"Hedophyllum sessile","CB",4,12,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"835",2024-08-04,"Hedophyllum sessile","CB",5,21.3636363636364,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"836",2024-08-04,"Hedophyllum sessile","YB",1,21.2857142857143,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"837",2024-08-04,"Hedophyllum sessile","YB",2,23.1428571428571,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"838",2024-08-04,"Hedophyllum sessile","YB",3,18.1666666666667,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"839",2024-08-04,"Hedophyllum sessile","YB",4,44.5714285714286,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"840",2024-08-04,"Hedophyllum sessile","YB",5,34.75,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"841",2024-08-04,"Laminaria sinclairii","YB",2,7,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"842",2024-08-04,"Laminaria sinclairii","YB",3,10,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"843",2024-08-04,"Laminaria sinclairii","YB",4,14.5,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"844",2024-08-04,"Laminaria sinclairii","YB",5,26,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"845",2024-08-04,"Lessoniopsis littoralis","CB",1,1.33333333333333,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"846",2024-08-04,"Lessoniopsis littoralis","CB",2,0.818181818181818,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"847",2024-08-04,"Lessoniopsis littoralis","CB",4,0.666666666666667,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"848",2024-08-04,"Lessoniopsis littoralis","CB",5,1,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"849",2024-08-04,"Postelsia palmaeformis","CB",1,4,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"850",2024-08-04,"Postelsia palmaeformis","CB",2,5.66666666666667,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"851",2024-08-04,"Postelsia palmaeformis","CB",3,7.5,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"852",2024-08-04,"Postelsia palmaeformis","CB",4,9,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"853",2024-08-04,"Postelsia palmaeformis","CB",5,0,"31","08","24",Aug 2024,"Aug 2024_CB","31_24_CB","Blanco"
"854",2024-08-04,"Postelsia palmaeformis","YB",1,1,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"855",2024-08-04,"Postelsia palmaeformis","YB",2,0,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"856",2024-08-04,"Postelsia palmaeformis","YB",3,5.5,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"857",2024-08-04,"Postelsia palmaeformis","YB",4,2,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"858",2024-08-04,"Postelsia palmaeformis","YB",5,10,"31","08","24",Aug 2024,"Aug 2024_YB","31_24_YB","Perpetua"
"859",2024-08-05,"Alaria marginata","RP",1,2.83333333333333,"31","08","24",Aug 2024,"Aug 2024_RP","31_24_RP","Blanco"
"860",2024-08-05,"Alaria marginata","RP",2,4.71428571428571,"31","08","24",Aug 2024,"Aug 2024_RP","31_24_RP","Blanco"
"861",2024-08-05,"Alaria marginata","RP",3,1.2,"31","08","24",Aug 2024,"Aug 2024_RP","31_24_RP","Blanco"
"862",2024-08-05,"Alaria marginata","RP",4,5,"31","08","24",Aug 2024,"Aug 2024_RP","31_24_RP","Blanco"
"863",2024-08-05,"Egregia menziesii","RP",3,0,"31","08","24",Aug 2024,"Aug 2024_RP","31_24_RP","Blanco"
"864",2024-08-05,"Egregia menziesii","RP",4,0,"31","08","24",Aug 2024,"Aug 2024_RP","31_24_RP","Blanco"
"865",2024-08-05,"Egregia menziesii","SH",2,0.2,"31","08","24",Aug 2024,"Aug 2024_SH","31_24_SH","Perpetua"
"866",2024-08-05,"Egregia menziesii","SH",4,0.2,"31","08","24",Aug 2024,"Aug 2024_SH","31_24_SH","Perpetua"
"867",2024-08-05,"Egregia menziesii","SH",5,0,"31","08","24",Aug 2024,"Aug 2024_SH","31_24_SH","Perpetua"
"868",2024-08-05,"Hedophyllum sessile","RP",1,9.5,"31","08","24",Aug 2024,"Aug 2024_RP","31_24_RP","Blanco"
"869",2024-08-05,"Hedophyllum sessile","RP",2,33.8333333333333,"31","08","24",Aug 2024,"Aug 2024_RP","31_24_RP","Blanco"
"870",2024-08-05,"Hedophyllum sessile","RP",3,47.375,"31","08","24",Aug 2024,"Aug 2024_RP","31_24_RP","Blanco"
"871",2024-08-05,"Hedophyllum sessile","RP",4,60.5,"31","08","24",Aug 2024,"Aug 2024_RP","31_24_RP","Blanco"
"872",2024-08-05,"Hedophyllum sessile","RP",5,41.2,"31","08","24",Aug 2024,"Aug 2024_RP","31_24_RP","Blanco"
"873",2024-08-05,"Hedophyllum sessile","SH",2,0.6,"31","08","24",Aug 2024,"Aug 2024_SH","31_24_SH","Perpetua"
"874",2024-08-05,"Hedophyllum sessile","SH",5,19.375,"31","08","24",Aug 2024,"Aug 2024_SH","31_24_SH","Perpetua"
"875",2024-08-06,"Alaria marginata","TK",1,3.8,"32","08","24",Aug 2024,"Aug 2024_TK","32_24_TK","Perpetua"
"876",2024-08-06,"Alaria marginata","TK",2,7.14285714285714,"32","08","24",Aug 2024,"Aug 2024_TK","32_24_TK","Perpetua"
"877",2024-08-06,"Alaria marginata","TK",3,6,"32","08","24",Aug 2024,"Aug 2024_TK","32_24_TK","Perpetua"
"878",2024-08-06,"Alaria marginata","TK",4,3.33333333333333,"32","08","24",Aug 2024,"Aug 2024_TK","32_24_TK","Perpetua"
"879",2024-08-06,"Alaria marginata","TK",5,2.66666666666667,"32","08","24",Aug 2024,"Aug 2024_TK","32_24_TK","Perpetua"
"880",2024-08-06,"Hedophyllum sessile","SH",1,9,"32","08","24",Aug 2024,"Aug 2024_SH","32_24_SH","Perpetua"
"881",2024-08-06,"Hedophyllum sessile","SH",2,16.2222222222222,"32","08","24",Aug 2024,"Aug 2024_SH","32_24_SH","Perpetua"
"882",2024-08-06,"Hedophyllum sessile","SH",3,34.25,"32","08","24",Aug 2024,"Aug 2024_SH","32_24_SH","Perpetua"
"883",2024-08-06,"Hedophyllum sessile","SH",5,14.1666666666667,"32","08","24",Aug 2024,"Aug 2024_SH","32_24_SH","Perpetua"
"884",2024-08-14,"Egregia menziesii","BB",1,0.4,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"885",2024-08-14,"Egregia menziesii","BB",2,0.4,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"886",2024-08-14,"Egregia menziesii","BB",3,0.2,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"887",2024-08-14,"Egregia menziesii","BB",5,0.6,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"888",2024-08-17,"Alaria marginata","BB",3,2.42857142857143,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"889",2024-08-17,"Alaria marginata","BB",5,1,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"890",2024-08-17,"Hedophyllum sessile","BB",1,6.44444444444444,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"891",2024-08-17,"Hedophyllum sessile","BB",2,5.625,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"892",2024-08-17,"Hedophyllum sessile","BB",3,6.4,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"893",2024-08-17,"Hedophyllum sessile","BB",4,9.63636363636364,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"894",2024-08-17,"Hedophyllum sessile","BB",5,10.8333333333333,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"895",2024-08-17,"Lessoniopsis littoralis","BB",1,2.6,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"896",2024-08-17,"Lessoniopsis littoralis","BB",2,0.571428571428571,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"897",2024-08-17,"Lessoniopsis littoralis","BB",3,0.333333333333333,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"898",2024-08-17,"Lessoniopsis littoralis","BB",4,1.16666666666667,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"899",2024-08-17,"Lessoniopsis littoralis","BB",5,1,"33","08","24",Aug 2024,"Aug 2024_BB","33_24_BB","Foulweather"
"900",2024-08-18,"Egregia menziesii","FC",1,0.571428571428571,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"901",2024-08-18,"Egregia menziesii","FC",2,0.2,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"902",2024-08-18,"Egregia menziesii","FC",3,0.166666666666667,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"903",2024-08-18,"Egregia menziesii","FC",4,0.2,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"904",2024-08-18,"Egregia menziesii","FC",5,0,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"905",2024-08-18,"Hedophyllum sessile","FC",1,12.9230769230769,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"906",2024-08-18,"Hedophyllum sessile","FC",2,11.3,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"907",2024-08-18,"Hedophyllum sessile","FC",3,7.3,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"908",2024-08-18,"Hedophyllum sessile","FC",4,17.4,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"909",2024-08-18,"Hedophyllum sessile","FC",5,11.2857142857143,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"910",2024-08-18,"Lessoniopsis littoralis","FC",1,1.16666666666667,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"911",2024-08-18,"Lessoniopsis littoralis","FC",2,0.4,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"912",2024-08-18,"Lessoniopsis littoralis","FC",3,1.83333333333333,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"913",2024-08-18,"Lessoniopsis littoralis","FC",4,3.33333333333333,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"914",2024-08-18,"Lessoniopsis littoralis","FC",5,0.2,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"915",2024-08-18,"Postelsia palmaeformis","FC",1,2.5,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"916",2024-08-18,"Postelsia palmaeformis","FC",2,5,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"917",2024-08-18,"Postelsia palmaeformis","FC",3,7,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"918",2024-08-18,"Postelsia palmaeformis","FC",4,2,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"919",2024-08-18,"Postelsia palmaeformis","FC",5,2.5,"33","08","24",Aug 2024,"Aug 2024_FC","33_24_FC","Foulweather"
"920",2024-08-19,"Hedophyllum sessile","YB",3,9.625,"33","08","24",Aug 2024,"Aug 2024_YB","33_24_YB","Perpetua"
"921",2024-08-19,"Hedophyllum sessile","YB",4,34.6666666666667,"33","08","24",Aug 2024,"Aug 2024_YB","33_24_YB","Perpetua"
"922",2024-08-19,"Hedophyllum sessile","YB",5,26.1,"33","08","24",Aug 2024,"Aug 2024_YB","33_24_YB","Perpetua"
"923",2024-08-20,"Alaria marginata","TK",1,6.16666666666667,"34","08","24",Aug 2024,"Aug 2024_TK","34_24_TK","Perpetua"
"924",2024-08-20,"Alaria marginata","TK",2,9.42857142857143,"34","08","24",Aug 2024,"Aug 2024_TK","34_24_TK","Perpetua"
"925",2024-08-20,"Alaria marginata","TK",3,8,"34","08","24",Aug 2024,"Aug 2024_TK","34_24_TK","Perpetua"
"926",2024-08-20,"Alaria marginata","TK",4,5.8,"34","08","24",Aug 2024,"Aug 2024_TK","34_24_TK","Perpetua"
"927",2024-08-20,"Alaria marginata","TK",5,2.66666666666667,"34","08","24",Aug 2024,"Aug 2024_TK","34_24_TK","Perpetua"
"928",2024-08-21,"Alaria marginata","CB",1,1.66666666666667,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"929",2024-08-21,"Alaria marginata","CB",2,1.5,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"930",2024-08-21,"Alaria marginata","CB",3,0.5,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"931",2024-08-21,"Alaria marginata","CB",4,1.5,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"932",2024-08-21,"Alaria marginata","CB",5,0,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"933",2024-08-21,"Hedophyllum sessile","CB",1,6.4,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"934",2024-08-21,"Hedophyllum sessile","CB",2,6.8,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"935",2024-08-21,"Hedophyllum sessile","CB",3,22,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"936",2024-08-21,"Hedophyllum sessile","CB",4,3.2,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"937",2024-08-21,"Hedophyllum sessile","CB",5,28.3333333333333,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"938",2024-08-21,"Lessoniopsis littoralis","CB",3,0,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"939",2024-08-21,"Lessoniopsis littoralis","CB",4,0,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"940",2024-08-21,"Postelsia palmaeformis","CB",1,5,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"941",2024-08-21,"Postelsia palmaeformis","CB",2,5,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"942",2024-08-21,"Postelsia palmaeformis","CB",3,4,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"943",2024-08-21,"Postelsia palmaeformis","CB",4,3,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"944",2024-08-21,"Postelsia palmaeformis","CB",5,NA,"34","08","24",Aug 2024,"Aug 2024_CB","34_24_CB","Blanco"
"945",2024-08-22,"Alaria marginata","RP",1,2.2,"34","08","24",Aug 2024,"Aug 2024_RP","34_24_RP","Blanco"
"946",2024-08-22,"Alaria marginata","RP",2,2.4,"34","08","24",Aug 2024,"Aug 2024_RP","34_24_RP","Blanco"
"947",2024-08-22,"Alaria marginata","RP",3,0.2,"34","08","24",Aug 2024,"Aug 2024_RP","34_24_RP","Blanco"
"948",2024-08-22,"Alaria marginata","RP",4,1.4,"34","08","24",Aug 2024,"Aug 2024_RP","34_24_RP","Blanco"
"949",2024-08-22,"Hedophyllum sessile","RP",1,41,"34","08","24",Aug 2024,"Aug 2024_RP","34_24_RP","Blanco"
"950",2024-08-22,"Hedophyllum sessile","RP",2,41.6,"34","08","24",Aug 2024,"Aug 2024_RP","34_24_RP","Blanco"
"951",2024-08-22,"Hedophyllum sessile","RP",3,35.75,"34","08","24",Aug 2024,"Aug 2024_RP","34_24_RP","Blanco"
"952",2024-08-22,"Hedophyllum sessile","RP",4,56.1666666666667,"34","08","24",Aug 2024,"Aug 2024_RP","34_24_RP","Blanco"
"953",2024-08-22,"Hedophyllum sessile","RP",5,39.4285714285714,"34","08","24",Aug 2024,"Aug 2024_RP","34_24_RP","Blanco"
"954",2024-09-16,"Egregia menziesii","FC",1,0.333333333333333,"37","09","24",Sep 2024,"Sep 2024_FC","37_24_FC","Foulweather"
"955",2024-09-16,"Egregia menziesii","FC",2,0,"37","09","24",Sep 2024,"Sep 2024_FC","37_24_FC","Foulweather"
"956",2024-09-16,"Egregia menziesii","FC",3,0,"37","09","24",Sep 2024,"Sep 2024_FC","37_24_FC","Foulweather"
"957",2024-09-16,"Egregia menziesii","FC",4,0,"37","09","24",Sep 2024,"Sep 2024_FC","37_24_FC","Foulweather"
"958",2024-09-16,"Egregia menziesii","FC",5,0,"37","09","24",Sep 2024,"Sep 2024_FC","37_24_FC","Foulweather"
"959",2024-09-16,"Hedophyllum sessile","FC",1,14.875,"37","09","24",Sep 2024,"Sep 2024_FC","37_24_FC","Foulweather"
"960",2024-09-16,"Hedophyllum sessile","FC",2,11.6666666666667,"37","09","24",Sep 2024,"Sep 2024_FC","37_24_FC","Foulweather"
"961",2024-09-16,"Hedophyllum sessile","FC",3,5.90909090909091,"37","09","24",Sep 2024,"Sep 2024_FC","37_24_FC","Foulweather"
"962",2024-09-16,"Hedophyllum sessile","FC",4,15,"37","09","24",Sep 2024,"Sep 2024_FC","37_24_FC","Foulweather"
"963",2024-09-17,"Alaria marginata","BB",2,0,"38","09","24",Sep 2024,"Sep 2024_BB","38_24_BB","Foulweather"
"964",2024-09-17,"Alaria marginata","BB",3,1.28571428571429,"38","09","24",Sep 2024,"Sep 2024_BB","38_24_BB","Foulweather"
"965",2024-09-17,"Alaria marginata","BB",5,0,"38","09","24",Sep 2024,"Sep 2024_BB","38_24_BB","Foulweather"
"966",2024-09-17,"Hedophyllum sessile","BB",1,3.64285714285714,"38","09","24",Sep 2024,"Sep 2024_BB","38_24_BB","Foulweather"
"967",2024-09-17,"Hedophyllum sessile","BB",2,6.61538461538461,"38","09","24",Sep 2024,"Sep 2024_BB","38_24_BB","Foulweather"
"968",2024-09-17,"Hedophyllum sessile","BB",3,4.57142857142857,"38","09","24",Sep 2024,"Sep 2024_BB","38_24_BB","Foulweather"
"969",2024-09-17,"Hedophyllum sessile","BB",4,8.13333333333333,"38","09","24",Sep 2024,"Sep 2024_BB","38_24_BB","Foulweather"
"970",2024-09-17,"Hedophyllum sessile","BB",5,6.90909090909091,"38","09","24",Sep 2024,"Sep 2024_BB","38_24_BB","Foulweather"
"971",2024-09-21,"Egregia menziesii","RP",2,0.333333333333333,"38","09","24",Sep 2024,"Sep 2024_RP","38_24_RP","Blanco"
"972",2024-09-21,"Egregia menziesii","RP",3,0,"38","09","24",Sep 2024,"Sep 2024_RP","38_24_RP","Blanco"
"973",2024-10-18,"Hedophyllum sessile","FC",1,34.625,"42","10","24",Oct 2024,"Oct 2024_FC","42_24_FC","Foulweather"
"974",2024-10-18,"Hedophyllum sessile","FC",2,19.2307692307692,"42","10","24",Oct 2024,"Oct 2024_FC","42_24_FC","Foulweather"
"975",2024-10-18,"Hedophyllum sessile","FC",3,6.66666666666667,"42","10","24",Oct 2024,"Oct 2024_FC","42_24_FC","Foulweather"
"976",2024-10-18,"Hedophyllum sessile","FC",4,25.7,"42","10","24",Oct 2024,"Oct 2024_FC","42_24_FC","Foulweather"
"977",2024-10-18,"Hedophyllum sessile","FC",5,16,"42","10","24",Oct 2024,"Oct 2024_FC","42_24_FC","Foulweather"
"978",2024-10-19,"Alaria marginata","CB",1,0.4,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"979",2024-10-19,"Alaria marginata","CB",2,1.5,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"980",2024-10-19,"Alaria marginata","CB",3,1,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"981",2024-10-19,"Alaria marginata","CB",4,0.666666666666667,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"982",2024-10-19,"Alaria marginata","CB",5,0,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"983",2024-10-19,"Hedophyllum sessile","CB",1,5.6,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"984",2024-10-19,"Hedophyllum sessile","CB",2,1.83333333333333,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"985",2024-10-19,"Hedophyllum sessile","CB",3,25.5,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"986",2024-10-19,"Hedophyllum sessile","CB",4,4.33333333333333,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"987",2024-10-19,"Hedophyllum sessile","CB",5,20.3333333333333,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"988",2024-10-19,"Postelsia palmaeformis","CB",1,0,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"989",2024-10-19,"Postelsia palmaeformis","CB",2,1.5,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"990",2024-10-19,"Postelsia palmaeformis","CB",3,0,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"991",2024-10-19,"Postelsia palmaeformis","CB",4,0,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"992",2024-10-19,"Postelsia palmaeformis","CB",5,0,"42","10","24",Oct 2024,"Oct 2024_CB","42_24_CB","Blanco"
"993",2024-10-21,"Egregia menziesii","YB",1,0.333333333333333,"42","10","24",Oct 2024,"Oct 2024_YB","42_24_YB","Perpetua"
"994",2024-10-21,"Egregia menziesii","YB",2,0.6,"42","10","24",Oct 2024,"Oct 2024_YB","42_24_YB","Perpetua"
"995",2024-10-21,"Egregia menziesii","YB",3,0,"42","10","24",Oct 2024,"Oct 2024_YB","42_24_YB","Perpetua"
"996",2024-12-03,"Alaria marginata","BB",2,0,"49","12","24",Dec 2024,"Dec 2024_BB","49_24_BB","Foulweather"
"997",2024-12-03,"Alaria marginata","BB",3,0,"49","12","24",Dec 2024,"Dec 2024_BB","49_24_BB","Foulweather"
"998",2024-12-03,"Alaria marginata","BB",5,0,"49","12","24",Dec 2024,"Dec 2024_BB","49_24_BB","Foulweather"
